date,users, sessionLength,event_count
2019-06-03 23:00:00,68,241,74
2019-06-04 00:00:00,108,252,114
2019-06-04 01:00:00,179,284,188
2019-06-04 02:00:00,261,180,272
2019-06-04 03:00:00,248,207,273
2019-06-04 04:00:00,269,211,299
2019-06-04 05:00:00,420,189,444
2019-06-04 06:00:00,462,254,496
2019-06-04 07:00:00,387,215,420
2019-06-04 08:00:00,417,218,458
2019-06-04 09:00:00,427,219,477
2019-06-04 10:00:00,405,180,442
2019-06-04 11:00:00,385,205,433
2019-06-04 12:00:00,349,217,393
2019-06-04 13:00:00,350,226,368
2019-06-04 14:00:00,366,161,384
2019-06-04 15:00:00,335,206,364
2019-06-04 16:00:00,311,215,333
2019-06-04 17:00:00,192,207,237
2019-06-04 18:00:00,114,256,122
2019-06-04 19:00:00,63,235,65
2019-06-04 20:00:00,41,346,44
2019-06-04 21:00:00,30,432,33
2019-06-04 22:00:00,55,194,60
2019-06-04 23:00:00,52,227,58
2019-06-05 00:00:00,121,224,133
2019-06-05 01:00:00,177,220,191
2019-06-05 02:00:00,258,198,284
2019-06-05 03:00:00,263,168,278
2019-06-05 04:00:00,312,177,339
2019-06-05 05:00:00,374,200,394
2019-06-05 06:00:00,437,263,489
2019-06-05 07:00:00,425,208,459
2019-06-05 08:00:00,370,292,405
2019-06-05 09:00:00,407,220,439
2019-06-05 10:00:00,462,206,496
2019-06-05 11:00:00,383,238,420
2019-06-05 12:00:00,347,185,375
2019-06-05 13:00:00,343,212,370
2019-06-05 14:00:00,388,207,416
2019-06-05 15:00:00,368,96,387
2019-06-05 16:00:00,357,87,388
2019-06-05 17:00:00,260,332,280
2019-06-05 18:00:00,146,199,158
2019-06-05 19:00:00,63,267,63
2019-06-05 20:00:00,44,244,45
2019-06-05 21:00:00,45,134,46
2019-06-05 22:00:00,55,159,59
2019-06-05 23:00:00,90,228,95
2019-06-06 00:00:00,159,290,177
2019-06-06 01:00:00,229,266,243
2019-06-06 02:00:00,297,219,321
2019-06-06 03:00:00,257,62,274
2019-06-06 04:00:00,314,25,336
2019-06-06 05:00:00,344,221,384
2019-06-06 06:00:00,408,161,438
2019-06-06 07:00:00,456,216,508
2019-06-06 08:00:00,402,203,439
2019-06-06 09:00:00,477,201,524
2019-06-06 10:00:00,415,90,447
2019-06-06 11:00:00,428,281,491
2019-06-06 12:00:00,354,213,377
2019-06-06 13:00:00,368,209,398
2019-06-06 14:00:00,392,236,411
2019-06-06 15:00:00,332,189,365
2019-06-06 16:00:00,312,320,341
2019-06-06 17:00:00,210,143,221
2019-06-06 18:00:00,125,201,137
2019-06-06 19:00:00,55,217,56
2019-06-06 20:00:00,36,182,37
2019-06-06 21:00:00,35,310,41
2019-06-06 22:00:00,39,217,42
2019-06-06 23:00:00,54,292,63
2019-06-07 00:00:00,127,268,132
2019-06-07 01:00:00,190,262,202
2019-06-07 02:00:00,247,275,257
2019-06-07 03:00:00,216,203,235
2019-06-07 04:00:00,253,238,278
2019-06-07 05:00:00,347,207,372
2019-06-07 06:00:00,513,193,568
2019-06-07 07:00:00,465,210,503
2019-06-07 08:00:00,463,205,499
2019-06-07 09:00:00,398,228,438
2019-06-07 10:00:00,437,199,494
2019-06-07 11:00:00,463,201,496
2019-06-07 12:00:00,384,221,402
2019-06-07 13:00:00,405,195,427
2019-06-07 14:00:00,448,233,488
2019-06-07 15:00:00,366,213,385
2019-06-07 16:00:00,309,263,334
2019-06-07 17:00:00,182,251,194
2019-06-07 18:00:00,98,219,107
2019-06-07 19:00:00,63,200,65
2019-06-07 20:00:00,52,362,58
2019-06-07 21:00:00,33,289,34
2019-06-07 22:00:00,33,194,34
2019-06-07 23:00:00,42,195,42
2019-06-08 00:00:00,111,148,119
2019-06-08 01:00:00,161,282,168
2019-06-08 02:00:00,255,228,270
2019-06-08 03:00:00,242,208,256
2019-06-08 04:00:00,244,226,262
2019-06-08 05:00:00,365,217,387
2019-06-08 06:00:00,487,237,551
2019-06-08 07:00:00,416,253,508
2019-06-08 08:00:00,426,218,463
2019-06-08 09:00:00,373,243,403
2019-06-08 10:00:00,385,381,404
2019-06-08 11:00:00,443,192,468
2019-06-08 12:00:00,320,248,340
2019-06-08 13:00:00,415,225,439
2019-06-08 14:00:00,426,171,444
2019-06-08 15:00:00,437,223,464
2019-06-08 16:00:00,317,171,344
2019-06-08 17:00:00,248,215,272
2019-06-08 18:00:00,125,263,133
2019-06-08 19:00:00,81,166,86
2019-06-08 20:00:00,44,302,47
2019-06-08 21:00:00,29,200,30
2019-06-08 22:00:00,48,243,53
2019-06-08 23:00:00,60,248,61
2019-06-09 00:00:00,108,318,127
2019-06-09 01:00:00,159,301,172
2019-06-09 02:00:00,257,242,282
2019-06-09 03:00:00,224,186,242
2019-06-09 04:00:00,232,262,247
2019-06-09 05:00:00,278,215,295
2019-06-09 06:00:00,282,195,300
2019-06-09 07:00:00,409,212,439
2019-06-09 08:00:00,425,227,444
2019-06-09 09:00:00,385,200,408
2019-06-09 10:00:00,358,188,382
2019-06-09 11:00:00,365,201,403
2019-06-09 12:00:00,391,194,407
2019-06-09 13:00:00,431,192,456
2019-06-09 14:00:00,481,216,507
2019-06-09 15:00:00,442,181,474
2019-06-09 16:00:00,391,199,422
2019-06-09 17:00:00,276,215,293
2019-06-09 18:00:00,189,270,206
2019-06-09 19:00:00,85,222,87
2019-06-09 20:00:00,64,232,65
2019-06-09 21:00:00,37,215,39
2019-06-09 22:00:00,56,152,57
2019-06-09 23:00:00,75,725,79
2019-06-10 00:00:00,159,289,164
2019-06-10 01:00:00,220,266,230
2019-06-10 02:00:00,284,162,302
2019-06-10 03:00:00,244,273,256
2019-06-10 04:00:00,349,204,371
2019-06-10 05:00:00,423,198,447
2019-06-10 06:00:00,466,213,501
2019-06-10 07:00:00,474,206,518
2019-06-10 08:00:00,440,220,477
2019-06-10 09:00:00,332,236,371
2019-06-10 10:00:00,399,187,427
2019-06-10 11:00:00,339,208,372
2019-06-10 12:00:00,330,238,348
2019-06-10 13:00:00,339,209,366
2019-06-10 14:00:00,363,236,397
2019-06-10 15:00:00,325,294,356
2019-06-10 16:00:00,292,89,313
2019-06-10 17:00:00,175,311,196
2019-06-10 18:00:00,103,213,109
2019-06-10 19:00:00,46,197,50
2019-06-10 20:00:00,34,173,35
2019-06-10 21:00:00,29,199,29
2019-06-10 22:00:00,33,343,39
2019-06-10 23:00:00,43,363,46
2019-06-11 00:00:00,102,210,108
2019-06-11 01:00:00,160,317,167
2019-06-11 02:00:00,235,203,243
2019-06-11 03:00:00,315,261,334
2019-06-11 04:00:00,322,225,343
2019-06-11 05:00:00,393,184,419
2019-06-11 06:00:00,503,199,567
2019-06-11 07:00:00,412,192,442
2019-06-11 08:00:00,515,226,554
2019-06-11 09:00:00,488,193,542
2019-06-11 10:00:00,473,202,502
2019-06-11 11:00:00,482,245,535
2019-06-11 12:00:00,364,251,384
2019-06-11 13:00:00,328,229,349
2019-06-11 14:00:00,421,187,453
2019-06-11 15:00:00,350,241,387
2019-06-11 16:00:00,317,193,346
2019-06-11 17:00:00,210,277,228
2019-06-11 18:00:00,86,209,89
2019-06-11 19:00:00,54,301,57
2019-06-11 20:00:00,36,364,36
2019-06-11 21:00:00,25,308,25
2019-06-11 22:00:00,31,238,36
2019-06-11 23:00:00,39,265,41
2019-06-12 00:00:00,114,197,124
2019-06-12 01:00:00,164,284,172
2019-06-12 02:00:00,240,225,258
2019-06-12 03:00:00,212,186,228
2019-06-12 04:00:00,217,208,229
2019-06-12 05:00:00,397,215,442
2019-06-12 06:00:00,458,226,510
2019-06-12 07:00:00,442,160,471
2019-06-12 08:00:00,401,270,446
2019-06-12 09:00:00,417,249,447
2019-06-12 10:00:00,560,201,633
2019-06-12 11:00:00,406,222,460
2019-06-12 12:00:00,387,207,434
2019-06-12 13:00:00,399,235,439
2019-06-12 14:00:00,429,273,475
2019-06-12 15:00:00,369,242,391
2019-06-12 16:00:00,295,280,310
2019-06-12 17:00:00,221,254,245
2019-06-12 18:00:00,113,239,119
2019-06-12 19:00:00,53,317,56
2019-06-12 20:00:00,50,315,52
2019-06-12 21:00:00,35,-91,36
2019-06-12 22:00:00,33,225,37
2019-06-12 23:00:00,53,263,56
2019-06-13 00:00:00,107,236,115
2019-06-13 01:00:00,151,287,162
2019-06-13 02:00:00,314,211,334
2019-06-13 03:00:00,335,292,354
2019-06-13 04:00:00,319,232,338
2019-06-13 05:00:00,347,230,377
2019-06-13 06:00:00,402,245,436
2019-06-13 07:00:00,418,252,445
2019-06-13 08:00:00,503,223,548
2019-06-13 09:00:00,476,227,516
2019-06-13 10:00:00,525,199,575
2019-06-13 11:00:00,478,245,516
2019-06-13 12:00:00,399,221,438
2019-06-13 13:00:00,389,241,418
2019-06-13 14:00:00,462,254,511
2019-06-13 15:00:00,327,191,352
2019-06-13 16:00:00,319,272,343
2019-06-13 17:00:00,210,260,230
2019-06-13 18:00:00,93,211,98
2019-06-13 19:00:00,54,295,57
2019-06-13 20:00:00,38,-1054,38
2019-06-13 21:00:00,34,361,37
2019-06-13 22:00:00,32,242,32
2019-06-13 23:00:00,60,241,63
2019-06-14 00:00:00,103,233,107
2019-06-14 01:00:00,140,199,148
2019-06-14 02:00:00,213,219,224
2019-06-14 03:00:00,234,267,249
2019-06-14 04:00:00,221,219,238
2019-06-14 05:00:00,355,179,374
2019-06-14 06:00:00,379,228,407
2019-06-14 07:00:00,429,299,459
2019-06-14 08:00:00,401,205,430
2019-06-14 09:00:00,355,204,400
2019-06-14 10:00:00,431,232,496
2019-06-14 11:00:00,420,251,450
2019-06-14 12:00:00,314,192,343
2019-06-14 13:00:00,459,297,495
2019-06-14 14:00:00,449,187,496
2019-06-14 15:00:00,381,237,405
2019-06-14 16:00:00,305,104,326
2019-06-14 17:00:00,174,676,188
2019-06-14 18:00:00,102,235,109
2019-06-14 19:00:00,50,206,52
2019-06-14 20:00:00,32,410,40
2019-06-14 21:00:00,36,263,37
2019-06-14 22:00:00,36,247,36
2019-06-14 23:00:00,45,207,48
2019-06-15 00:00:00,110,257,116
2019-06-15 01:00:00,166,243,174
2019-06-15 02:00:00,223,273,236
2019-06-15 03:00:00,196,232,210
2019-06-15 04:00:00,291,224,303
2019-06-15 05:00:00,241,184,254
2019-06-15 06:00:00,233,165,237
2019-06-15 07:00:00,322,216,352
2019-06-15 08:00:00,289,208,304
2019-06-15 09:00:00,351,223,372
2019-06-15 10:00:00,361,253,380
2019-06-15 11:00:00,346,216,365
2019-06-15 12:00:00,410,204,428
2019-06-15 13:00:00,365,204,390
2019-06-15 14:00:00,466,246,512
2019-06-15 15:00:00,445,236,474
2019-06-15 16:00:00,389,218,413
2019-06-15 17:00:00,245,183,262
2019-06-15 18:00:00,106,253,115
2019-06-15 19:00:00,69,212,71
2019-06-15 20:00:00,52,518,53
2019-06-15 21:00:00,40,327,43
2019-06-15 22:00:00,35,251,35
2019-06-15 23:00:00,68,190,78
2019-06-16 00:00:00,153,252,162
2019-06-16 01:00:00,181,19,188
2019-06-16 02:00:00,257,225,267
2019-06-16 03:00:00,218,233,237
2019-06-16 04:00:00,269,218,285
2019-06-16 05:00:00,298,30,329
2019-06-16 06:00:00,366,210,385
2019-06-16 07:00:00,447,420,475
2019-06-16 08:00:00,387,221,411
2019-06-16 09:00:00,408,170,439
2019-06-16 10:00:00,466,179,501
2019-06-16 11:00:00,435,169,459
2019-06-16 12:00:00,444,203,485
2019-06-16 13:00:00,468,188,494
2019-06-16 14:00:00,471,215,506
2019-06-16 15:00:00,399,160,427
2019-06-16 16:00:00,386,193,416
2019-06-16 17:00:00,264,256,288
2019-06-16 18:00:00,158,205,178
2019-06-16 19:00:00,74,229,82
2019-06-16 20:00:00,45,276,48
2019-06-16 21:00:00,33,254,34
2019-06-16 22:00:00,41,326,41
2019-06-16 23:00:00,76,293,82
2019-06-17 00:00:00,136,317,142
2019-06-17 01:00:00,182,217,190
2019-06-17 02:00:00,237,242,259
2019-06-17 03:00:00,246,252,262
2019-06-17 04:00:00,451,235,493
2019-06-17 05:00:00,454,228,478
2019-06-17 06:00:00,405,223,436
2019-06-17 07:00:00,358,233,396
2019-06-17 08:00:00,439,200,481
2019-06-17 09:00:00,398,216,454
2019-06-17 10:00:00,406,200,463
2019-06-17 11:00:00,385,216,427
2019-06-17 12:00:00,340,267,365
2019-06-17 13:00:00,292,206,312
2019-06-17 14:00:00,378,246,415
2019-06-17 15:00:00,295,234,316
2019-06-17 16:00:00,252,225,267
2019-06-17 17:00:00,210,53,221
2019-06-17 18:00:00,100,304,107
2019-06-17 19:00:00,45,244,46
2019-06-17 20:00:00,27,396,27
2019-06-17 21:00:00,26,315,26
2019-06-17 22:00:00,25,445,25
2019-06-17 23:00:00,35,254,41
2019-06-18 00:00:00,79,185,83
2019-06-18 01:00:00,53,196,55
2019-06-18 02:00:00,186,210,192
2019-06-18 03:00:00,249,221,266
2019-06-18 04:00:00,311,173,334
2019-06-18 05:00:00,389,246,409
2019-06-18 06:00:00,440,206,491
2019-06-18 07:00:00,338,228,365
2019-06-18 08:00:00,455,237,491
2019-06-18 09:00:00,393,224,431
2019-06-18 10:00:00,381,247,414
2019-06-18 11:00:00,369,229,402
2019-06-18 12:00:00,340,239,385
2019-06-18 13:00:00,442,129,471
2019-06-18 14:00:00,407,203,428
2019-06-18 15:00:00,473,206,503
2019-06-18 16:00:00,360,223,391
2019-06-18 17:00:00,209,243,217
2019-06-18 18:00:00,91,216,95
2019-06-18 19:00:00,55,231,55
2019-06-18 20:00:00,41,171,46
2019-06-18 21:00:00,35,368,35
2019-06-18 22:00:00,36,221,42
2019-06-18 23:00:00,51,257,51
2019-06-19 00:00:00,92,331,98
2019-06-19 01:00:00,177,315,198
2019-06-19 02:00:00,219,261,227
2019-06-19 03:00:00,235,229,254
2019-06-19 04:00:00,246,599,260
2019-06-19 05:00:00,357,240,384
2019-06-19 06:00:00,408,215,453
2019-06-19 07:00:00,428,242,456
2019-06-19 08:00:00,347,235,364
2019-06-19 09:00:00,318,215,348
2019-06-19 10:00:00,315,216,333
2019-06-19 11:00:00,405,250,460
2019-06-19 12:00:00,383,229,421
2019-06-19 13:00:00,369,239,393
2019-06-19 14:00:00,393,212,418
2019-06-19 15:00:00,359,206,380
2019-06-19 16:00:00,281,314,298
2019-06-19 17:00:00,192,247,204
2019-06-19 18:00:00,90,234,99
2019-06-19 19:00:00,67,155,69
2019-06-19 20:00:00,42,188,42
2019-06-19 21:00:00,36,284,40
2019-06-19 22:00:00,44,301,48
2019-06-19 23:00:00,50,171,51
2019-06-20 00:00:00,113,314,117
2019-06-20 01:00:00,196,313,208
2019-06-20 02:00:00,230,215,238
2019-06-20 03:00:00,202,441,210
2019-06-20 04:00:00,263,231,288
2019-06-20 05:00:00,312,218,330
2019-06-20 06:00:00,371,221,405
2019-06-20 07:00:00,314,257,341
2019-06-20 08:00:00,428,222,464
2019-06-20 09:00:00,365,257,391
2019-06-20 10:00:00,390,215,423
2019-06-20 11:00:00,376,225,394
2019-06-20 12:00:00,324,223,350
2019-06-20 13:00:00,514,222,574
2019-06-20 14:00:00,460,195,504
2019-06-20 15:00:00,367,27,385
2019-06-20 16:00:00,304,250,326
2019-06-20 17:00:00,175,-210,193
2019-06-20 18:00:00,137,224,145
2019-06-20 19:00:00,78,-127,81
2019-06-20 20:00:00,54,135,56
2019-06-20 21:00:00,43,267,47
2019-06-20 22:00:00,40,272,44
2019-06-20 23:00:00,66,238,68
2019-06-21 00:00:00,122,232,130
2019-06-21 01:00:00,188,263,199
2019-06-21 02:00:00,234,208,244
2019-06-21 03:00:00,285,216,303
2019-06-21 04:00:00,336,195,363
2019-06-21 05:00:00,302,198,323
2019-06-21 06:00:00,414,214,459
2019-06-21 07:00:00,399,294,430
2019-06-21 08:00:00,393,216,433
2019-06-21 09:00:00,438,227,497
2019-06-21 10:00:00,406,283,445
2019-06-21 11:00:00,393,231,430
2019-06-21 12:00:00,307,221,339
2019-06-21 13:00:00,333,229,361
2019-06-21 14:00:00,384,230,417
2019-06-21 15:00:00,281,252,306
2019-06-21 16:00:00,289,237,316
2019-06-21 17:00:00,261,70,280
2019-06-21 18:00:00,88,229,92
2019-06-21 19:00:00,59,214,62
2019-06-21 20:00:00,31,387,31
2019-06-21 21:00:00,37,286,40
2019-06-21 22:00:00,31,266,33
2019-06-21 23:00:00,50,-141,52
2019-06-22 00:00:00,109,248,115
2019-06-22 01:00:00,160,253,174
2019-06-22 02:00:00,239,235,251
2019-06-22 03:00:00,212,200,236
2019-06-22 04:00:00,251,262,268
2019-06-22 05:00:00,355,212,375
2019-06-22 06:00:00,396,208,420
2019-06-22 07:00:00,360,251,389
2019-06-22 08:00:00,367,229,389
2019-06-22 09:00:00,308,213,327
2019-06-22 10:00:00,343,232,361
2019-06-22 11:00:00,342,220,368
2019-06-22 12:00:00,285,199,307
2019-06-22 13:00:00,330,246,358
2019-06-22 14:00:00,357,198,371
2019-06-22 15:00:00,348,205,370
2019-06-22 16:00:00,293,207,318
2019-06-22 17:00:00,248,213,265
2019-06-22 18:00:00,139,261,150
2019-06-22 19:00:00,53,278,56
2019-06-22 20:00:00,42,252,42
2019-06-22 21:00:00,45,262,45
2019-06-22 22:00:00,36,227,37
2019-06-22 23:00:00,56,255,61
2019-06-23 00:00:00,125,312,137
2019-06-23 01:00:00,178,260,188
2019-06-23 02:00:00,243,210,263
2019-06-23 03:00:00,249,197,265
2019-06-23 04:00:00,251,187,282
2019-06-23 05:00:00,228,240,243
2019-06-23 06:00:00,328,232,356
2019-06-23 07:00:00,320,230,335
2019-06-23 08:00:00,268,216,287
2019-06-23 09:00:00,238,240,263
2019-06-23 10:00:00,285,237,296
2019-06-23 11:00:00,314,202,330
2019-06-23 12:00:00,344,200,366
2019-06-23 13:00:00,316,229,331
2019-06-23 14:00:00,352,214,368
2019-06-23 15:00:00,340,127,367
2019-06-23 16:00:00,343,260,375
2019-06-23 17:00:00,227,225,235
2019-06-23 18:00:00,118,212,123
2019-06-23 19:00:00,47,234,54
2019-06-23 20:00:00,38,322,38
2019-06-23 21:00:00,34,386,34
2019-06-23 22:00:00,40,238,43
2019-06-23 23:00:00,64,207,66
2019-06-24 00:00:00,110,298,122
2019-06-24 01:00:00,169,265,182
2019-06-24 02:00:00,241,229,250
2019-06-24 03:00:00,271,219,286
2019-06-24 04:00:00,379,227,403
2019-06-24 05:00:00,327,268,342
2019-06-24 06:00:00,350,217,378
2019-06-24 07:00:00,366,200,402
2019-06-24 08:00:00,297,217,321
2019-06-24 09:00:00,255,233,274
2019-06-24 10:00:00,410,216,444
2019-06-24 11:00:00,350,249,379
2019-06-24 12:00:00,325,238,354
2019-06-24 13:00:00,290,250,315
2019-06-24 14:00:00,354,202,379
2019-06-24 15:00:00,310,209,337
2019-06-24 16:00:00,276,286,292
2019-06-24 17:00:00,183,248,199
2019-06-24 18:00:00,126,235,129
2019-06-24 19:00:00,70,330,72
2019-06-24 20:00:00,47,363,59
2019-06-24 21:00:00,38,320,39
2019-06-24 22:00:00,39,266,40
2019-06-24 23:00:00,62,264,63
2019-06-25 00:00:00,127,200,134
2019-06-25 01:00:00,181,301,195
2019-06-25 02:00:00,256,229,273
2019-06-25 03:00:00,291,271,312
2019-06-25 04:00:00,292,178,318
2019-06-25 05:00:00,303,208,336
2019-06-25 06:00:00,414,256,455
2019-06-25 07:00:00,387,266,439
2019-06-25 08:00:00,420,223,449
2019-06-25 09:00:00,352,239,395
2019-06-25 10:00:00,358,224,391
2019-06-25 11:00:00,392,293,426
2019-06-25 12:00:00,339,243,381
2019-06-25 13:00:00,359,225,386
2019-06-25 14:00:00,375,245,404
2019-06-25 15:00:00,307,282,333
2019-06-25 16:00:00,318,265,340
2019-06-25 17:00:00,203,281,213
2019-06-25 18:00:00,121,214,123
2019-06-25 19:00:00,70,325,83
2019-06-25 20:00:00,46,340,50
2019-06-25 21:00:00,32,232,32
2019-06-25 22:00:00,42,286,45
2019-06-25 23:00:00,55,259,55
2019-06-26 00:00:00,111,256,121
2019-06-26 01:00:00,179,342,188
2019-06-26 02:00:00,241,208,252
2019-06-26 03:00:00,240,236,266
2019-06-26 04:00:00,343,241,368
2019-06-26 05:00:00,342,265,366
2019-06-26 06:00:00,370,225,398
2019-06-26 07:00:00,348,233,379
2019-06-26 08:00:00,378,214,411
2019-06-26 09:00:00,336,224,373
2019-06-26 10:00:00,358,232,398
2019-06-26 11:00:00,413,213,449
2019-06-26 12:00:00,340,245,366
2019-06-26 13:00:00,346,222,375
2019-06-26 14:00:00,374,197,404
2019-06-26 15:00:00,360,239,381
2019-06-26 16:00:00,319,296,351
2019-06-26 17:00:00,212,264,237
2019-06-26 18:00:00,102,271,107
2019-06-26 19:00:00,82,298,87
2019-06-26 20:00:00,47,251,53
2019-06-26 21:00:00,32,246,34
2019-06-26 22:00:00,39,242,44
2019-06-26 23:00:00,64,234,68
2019-06-27 00:00:00,117,289,123
2019-06-27 01:00:00,198,373,213
2019-06-27 02:00:00,304,226,322
2019-06-27 03:00:00,321,242,333
2019-06-27 04:00:00,393,218,413
2019-06-27 05:00:00,395,224,431
2019-06-27 06:00:00,468,222,515
2019-06-27 07:00:00,326,245,364
2019-06-27 08:00:00,400,228,426
2019-06-27 09:00:00,330,219,372
2019-06-27 10:00:00,444,223,485
2019-06-27 11:00:00,417,202,454
2019-06-27 12:00:00,403,215,445
2019-06-27 13:00:00,439,190,472
2019-06-27 14:00:00,382,221,418
2019-06-27 15:00:00,407,209,429
2019-06-27 16:00:00,337,254,376
2019-06-27 17:00:00,206,290,214
2019-06-27 18:00:00,147,25,153
2019-06-27 19:00:00,80,203,84
2019-06-27 20:00:00,41,308,45
2019-06-27 21:00:00,39,265,39
2019-06-27 22:00:00,43,224,48
2019-06-27 23:00:00,65,255,67
2019-06-28 00:00:00,130,229,144
2019-06-28 01:00:00,188,300,202
2019-06-28 02:00:00,308,243,322
2019-06-28 03:00:00,256,240,278
2019-06-28 04:00:00,334,266,360
2019-06-28 05:00:00,353,245,387
2019-06-28 06:00:00,391,244,427
2019-06-28 07:00:00,388,261,418
2019-06-28 08:00:00,452,248,491
2019-06-28 09:00:00,397,251,465
2019-06-28 10:00:00,413,253,445
2019-06-28 11:00:00,334,242,363
2019-06-28 12:00:00,367,229,387
2019-06-28 13:00:00,391,229,418
2019-06-28 14:00:00,432,214,466
2019-06-28 15:00:00,303,227,320
2019-06-28 16:00:00,268,323,290
2019-06-28 17:00:00,220,281,240
2019-06-28 18:00:00,109,225,112
2019-06-28 19:00:00,59,199,60
2019-06-28 20:00:00,37,343,41
2019-06-28 21:00:00,39,291,40
2019-06-28 22:00:00,37,271,39
2019-06-28 23:00:00,43,203,48
2019-06-29 00:00:00,120,248,127
2019-06-29 01:00:00,171,267,184
2019-06-29 02:00:00,293,231,315
2019-06-29 03:00:00,310,227,331
2019-06-29 04:00:00,323,221,345
2019-06-29 05:00:00,352,229,380
2019-06-29 06:00:00,472,252,526
2019-06-29 07:00:00,352,218,402
2019-06-29 08:00:00,380,241,398
2019-06-29 09:00:00,301,254,316
2019-06-29 10:00:00,339,227,369
2019-06-29 11:00:00,307,271,332
2019-06-29 12:00:00,345,203,364
2019-06-29 13:00:00,368,235,396
2019-06-29 14:00:00,422,225,453
2019-06-29 15:00:00,381,232,420
2019-06-29 16:00:00,311,234,344
2019-06-29 17:00:00,233,246,247
2019-06-29 18:00:00,140,193,153
2019-06-29 19:00:00,61,261,66
2019-06-29 20:00:00,47,202,49
2019-06-29 21:00:00,35,356,35
2019-06-29 22:00:00,35,235,38
2019-06-29 23:00:00,58,401,61
2019-06-30 00:00:00,132,246,138
2019-06-30 01:00:00,165,303,175
2019-06-30 02:00:00,258,250,276
2019-06-30 03:00:00,253,233,280
2019-06-30 04:00:00,281,235,306
2019-06-30 05:00:00,264,300,288
2019-06-30 06:00:00,372,250,387
2019-06-30 07:00:00,363,201,389
2019-06-30 08:00:00,322,210,343
2019-06-30 09:00:00,323,183,351
2019-06-30 10:00:00,411,226,439
2019-06-30 11:00:00,384,186,418
2019-06-30 12:00:00,381,220,426
2019-06-30 13:00:00,384,239,411
2019-06-30 14:00:00,446,231,500
2019-06-30 15:00:00,354,212,391
2019-06-30 16:00:00,287,224,337
2019-06-30 17:00:00,263,249,298
2019-06-30 18:00:00,144,236,150
2019-06-30 19:00:00,87,239,93
2019-06-30 20:00:00,42,339,49
2019-06-30 21:00:00,34,320,37
2019-06-30 22:00:00,42,238,47
2019-06-30 23:00:00,58,134,61
